Shape,ESD,CSF,Wt_Calc,Wt_Meas,Time,Distance,timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.002125587,0.0753086317329911,0.0115359050824411,0.015029496,0.1002,0.000954280938737766,0.0002,32.66513317,26.4260538341514,6.646477893,44.4980377051714
Fiber,0.001013252,0.160892412530852,0.030504593558681,0.023337223,0.0562,0.00146785136058523,0.0002,24.1784231,45.2571160525252,10.51261591,23.8284361523228
Fiber,0.001115229,0.105991518073727,0.0286986626721191,0.020833333,0.0526,0.0012912673736869,0.0002,23.75657386,46.8629773112186,14.51903878,29.9154717845657
Fiber,0.000953507,0.0264258750482728,0.0158029796652629,0.019379845,0.0296,0.000399269569868084,0.0002,18.89449762,22.0631252349429,14.34547059,73.3743195290435
Fiber,0.001606718,0.0610131429322852,0.0304527127437375,0.022075055,0.0538,0.00139817898030392,0.0002,36.26623957,71.6423475406172,18.63062729,45.2942168741304
Fiber,0.001139708,0.0804426690196195,0.0227943428843347,0.01552795,0.0424,0.000826808711458639,0.0002,18.09543624,38.0386273559384,26.70896168,45.0427319094506
Fiber,0.00127934,0.0906309833697501,0.0314136190480935,0.024479804,0.0562,0.00150857944296779,0.0002,32.02248924,58.8448032011848,12.06317468,32.5887297398731
Fiber,0.001166456,0.0384028262485808,0.0206703679417676,0.015686275,0.0372,0.000655624574329813,0.0002,18.70894923,35.3037412900692,26.78676757,65.3830535149975
Fiber,0.001132822,0.101822681080993,0.0261433475641604,0.019029496,0.047,0.00104928406556994,0.0002,22.04195158,43.3637702258043,17.67659252,40.4933399525862
Fiber,0.00139375,0.0650769201262723,0.0272854502601635,0.021762786,0.0484,0.00112696731703116,0.0002,31.01418897,55.6826849711119,16.62827972,48.4977993877442
Fiber,0.000849713,0.0530229679737175,0.0154962901269437,0.007996801,0.029,0.000383381049359469,0.0002,6.94783527,19.2798728171926,75.08115532,67.0026082940594
Fiber,0.001122332,0.143028233943849,0.0294082899081112,0.015686275,0.055,0.0013858733417939,0.0002,18.00123761,48.3276057621096,25.77349278,25.7780938968357
Fiber,0.001254411,0.0965182890396402,0.0309744273877871,0.024783147,0.0558,0.00147725532034991,0.0002,31.78759208,56.8914893715788,11.54033973,31.6113101384673
Fiber,0.000643719,0.0290840491762431,0.01097088691879,0.010559662,0.021,0.000196204470309013,0.0002,6.950359757,10.3405164483379,32.62027119,86.0183695206029
Fiber,0.000943625,0.0200220957343447,0.0134088483467546,0.013333333,0.0252,0.000287896235198775,0.0002,12.86469571,18.5265725095781,29.99256812,94.2829745447484
Fiber,0.00116318,0.119379934430812,0.0332704028676652,0.018796992,0.0612,0.00174362801840317,0.0002,22.3561133,56.6642505534751,18.60208157,23.0845714376773
Fiber,0.001431618,0.0439150290920783,0.0243623912332395,0.017761989,0.0432,0.000897467530115262,0.0002,26.00038411,51.0682794964914,25.6410198,62.2330193083928
Fiber,0.0014051,0.0436389604120962,0.0244480327427735,0.020639835,0.0432,0.000900184132051898,0.0002,29.65340679,50.2985326333736,18.63744115,60.8829984578455
Fiber,0.001228451,0.0385709927742405,0.020592023009262,0.018198362,0.037,0.00064953790257832,0.0002,22.85868108,37.0391503896722,20.9596779,69.9036735775188
Fiber,0.001204416,0.0840716054670816,0.0262953779865918,0.020408163,0.0486,0.00109359399509283,0.0002,25.13284292,46.3724559606111,16.34030666,37.1777996761069
Fiber,0.001078273,0.045175818450955,0.0199215241162906,0.017777778,0.0368,0.000626008358357272,0.0002,19.6005093,31.4525205860667,19.27814676,56.1220851112665
Film,0.00130241,0.048169199186071,0.0145403935725956,0.01532567,0.0454,0.000558853343700581,0.0002,12.89341394,14.7102831506459,14.68958325,57.2132725679288
Film,0.000945978,0.0223643536534301,0.00871335456059956,0.008028904,0.0284,0.000209487921492442,0.0002,4.906118905,6.4027061606709,38.87489834,85.5202101229773
Film,0.001036934,0.0185341882204163,0.00889257307204198,0.009560229,0.0284,0.000213525024766855,0.0002,6.40353938,7.16268258184018,30.05488976,103.701390390211
Film,0.001172154,0.0275033743897306,0.0109600472068863,0.010012931,0.035,0.000324816446145906,0.0002,7.581350708,9.97916599759079,30.9715526,78.2433931531371
Film,0.001073998,0.0251990279684804,0.0102111518490721,0.009225092,0.033,0.000285447313007493,0.0002,6.399926463,8.51873984498753,33.43203644,76.0481168157656
Film,0.000938224,0.0213265269533733,0.00863576834098502,0.008853475,0.0276,0.000201392867059126,0.0002,5.365632754,6.29368018001203,31.70878865,96.1199729656897
Film,0.001010671,0.0183347474356736,0.00895338829563812,0.009157509,0.0286,0.000216538883538211,0.0002,5.978440055,7.0290134153997,31.92682966,100.335990072086
Film,0.000897379,0.0343755488451446,0.00848807329730519,0.008949774,0.0278,0.000199796249332502,0.0002,5.187864059,5.91673572452111,29.67921557,82.8421698738045
Film,0.000823015,0.0209671757639281,0.00681077807017418,0.007160412,0.0224,0.000128888087616728,0.0002,3.806680427,4.35413236938118,42.52383995,109.213759590969
Film,0.000756879,0.0257800383351599,0.00720881974875263,0.00697107,0.0238,0.000145088533768531,0.0002,3.408210381,4.23826170767403,41.25988886,88.6353516890853
Film,0.001130627,0.0143233734957769,0.00864638144245726,0.008420738,0.0276,0.0002017414226522,0.0002,6.149927761,7.59365551560431,42.23957696,120.879561455128
Film,0.001356902,0.0116751017316804,0.00953838509023268,0.008932711,0.0298,0.000240133396734184,0.0002,7.829468183,10.0535740927404,45.0487134,139.303384102616
Film,0.001447857,0.0124159703336139,0.0101328594814833,0.009277492,0.0314,0.00026869200325871,0.0002,8.676746242,11.3960629221324,44.56204274,137.107690221673
Film,0.001788325,0.0211708167511635,0.014967597447184,0.015710919,0.045,0.000568820699044935,0.0002,18.14883272,20.791972419868,19.19304682,91.9901337362684
Film,0.001224851,0.0125814610362707,0.00938319112743566,0.009066183,0.0294,0.000233070446847617,0.0002,7.173124009,8.92752288131575,39.4761579,127.287165163032
Film,0.001874491,0.0434160081290088,0.0194484525501586,0.019880716,0.059,0.000970906497861456,0.0002,24.07221712,28.3181944445948,12.56377205,55.2992975314511
Film,0.001748718,0.0298420743446279,0.0147625658951912,0.013218771,0.045,0.000561586548449126,0.0002,14.93177733,20.0529734029041,26.51174434,86.6404514673838
Film,0.001980079,0.0134642315771924,0.014403805093692,0.014164306,0.043,0.000522682733356772,0.0002,18.11667235,22.1542423440777,26.14523406,113.287870247747
Film,0.001965935,0.0256010102927596,0.016842964796541,0.015452251,0.0504,0.000716917961968305,0.0002,19.62282512,25.7208219929873,21.81153854,81.1161027094889
Film,0.001470483,0.0155493260357608,0.0119305834940733,0.012091898,0.0368,0.000371097381667529,0.0002,11.48564124,13.6275831543006,26.64230381,104.764970767888
Film,0.000967263,0.00567731939183674,0.00699516564102515,0.00664697,0.0176,0.000104027452877268,0.0002,4.153065273,5.60435408600128,80.83183539,211.837768661742
Film,0.000625814,0.00928665958310461,0.00553062648542284,0.005163956,0.0144,6.72122705631476e-05,0.0002,2.087508381,2.86683429978082,86.64941067,166.125440723145
Film,0.000697517,0.00794968205678084,0.00606253789004603,0.005817336,0.0156,7.99047915745377e-05,0.0002,2.621075736,3.50261377235495,76.10130104,174.416040044415
Film,0.00074577,0.00999245482903146,0.00671679171036337,0.006118079,0.0172,9.76754110714779e-05,0.0002,2.947274458,4.14906060232018,73.56313628,154.405606742111
Film,0.000722449,0.010860256667736,0.00687778840584442,0.005899705,0.0178,0.000103633987080561,0.0002,2.753203044,4.11565529324782,76.63589437,134.22213563386
Film,0.000788476,0.00695688471649791,0.0071141755483968,0.006830836,0.0178,0.000106896158136261,0.0002,3.479068185,4.64618014434488,62.39160874,165.267521728296
Film,0.000836086,0.00633914708132321,0.00629657931745692,0.005132153,0.0158,8.3837389846348e-05,0.0002,2.771733257,4.36052336779484,117.2026806,213.894396441067
Film,0.000656389,0.00922300864777753,0.00573252589898559,0.004539265,0.015,7.2662557273099e-05,0.0002,1.924629778,3.11666632261592,117.618483,160.975585543441
Film,0.000641466,0.0112522013393101,0.00609697579474409,0.005502063,0.0158,8.13859086775226e-05,0.0002,2.279814636,3.23944865897652,78.23618725,145.163231321461
Film,0.000808196,0.00741861673206967,0.00662997083493135,0.006805036,0.0168,9.40788901988004e-05,0.0002,3.552611345,4.43824531130334,64.43789593,184.403938949131
Film,0.001112342,0.0106031251826439,0.00974237362332511,0.008503401,0.024,0.000198004591718444,0.0002,6.109864469,8.97606739869879,56.79870361,148.054269801097
Film,0.001091642,0.0138611083160537,0.0104551443672653,0.00856898,0.0258,0.000228713266441822,0.0002,6.042409009,9.45351371918728,54.8918122,128.791348209669
Film,0.001096891,0.0611262058652282,0.0105845263906859,0.007538636,0.027,0.000242740151650049,0.0002,5.341419703,9.61651894504454,71.2628765,96.5088046866787
Film,0.001142018,0.00463712585471378,0.00769111187704844,0.006928904,0.0188,0.000122030313848514,0.0002,5.111380241,7.27520216700732,87.82727907,249.9020495602
Film,0.001132298,0.00564446175617915,0.00861529839368273,0.008421053,0.021,0.000152851231362701,0.0002,6.159250987,8.08005007963825,58.95404901,201.515038133928
Film,0.000960498,0.0065147011520963,0.00736562201825038,0.007412898,0.0184,0.000114536562378244,0.0002,4.599231619,5.85988214645148,64.53658963,200.8405953337
Film,0.001453873,0.00769063045859797,0.0109507381267388,0.00911577,0.0264,0.000244783522421635,0.0002,8.560921582,13.1872079026485,64.59892385,178.912767350051
Film,0.001312777,0.038718372041844,0.0104547189111755,0.006785004,0.026,0.000230484637632167,0.0002,5.753628419,11.3680587219305,105.2873854,142.42099476228
Film,0.001096891,0.00634608923266282,0.00824004415696563,0.006874283,0.0202,0.00014065135184334,0.0002,4.870700115,7.48645124199354,85.70259537,208.62869642657
Film,0.001080991,0.00492837454896964,0.00764796044531474,0.00669344,0.019,0.000122844910981442,0.0002,4.673823219,6.84779419711191,89.08589669,222.141513101363
