Shape,ESD,CSF,Wt_Calc,Wt_Meas,Time,Distance,timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fiber,0.000643719,0.0290840491762431,0.00113156336392277,0.010559662,0.002,1.68026956586176e-06,0.0002,6.950359757,1.06654545467419,32.62027119,145.417642242478
Fiber,0.000943625,0.0200220957343447,0.0014711215548258,0.013333333,0.0028,3.22264634316984e-06,0.0002,12.86469571,2.03260111913191,29.99256812,140.451645687674
Fiber,0.00116318,0.119379934430812,0.0096025701766646,0.018796992,0.0188,0.000153750039810885,0.0002,22.3561133,16.3545492554487,18.60208157,24.9225125313563
Fiber,0.001431618,0.0439150290920783,0.00385077225750092,0.017761989,0.0074,2.373767597948e-05,0.0002,26.00038411,8.0719627248693,25.6410198,68.3542477697051
Fiber,0.0014051,0.0436389604120962,0.00400481720337523,0.020639835,0.0076,2.53287238536435e-05,0.0002,29.65340679,8.23937168745026,18.63744115,66.4854558752266
Fiber,0.001228451,0.0385709927742405,0.00286219713447888,0.018198362,0.0054,1.26596266076911e-05,0.0002,22.85868108,5.14827271031936,20.9596779,80.6278722228238
Fiber,0.001204416,0.0840716054670816,0.00518161052724701,0.020408163,0.0102,4.44736154249699e-05,0.0002,25.13284292,9.13787990050281,16.34030666,42.7272529859683
Fiber,0.001078273,0.045175818450955,0.00323150346095948,0.017777778,0.0064,1.71614227684073e-05,0.0002,19.6005093,5.10196551912712,19.27814676,67.9622375237547
Film,0.00130241,0.048169199186071,0.0022864560658114,0.01532567,0.0076,1.43839133221495e-05,0.0002,12.89341394,2.31317095865884,14.68958325,71.3435427365541
Film,0.000945978,0.0223643536534301,0.00104458743727903,0.008028904,0.0036,3.02278111172684e-06,0.0002,4.906118905,0.767578820936406,38.87489834,147.644336542548
Film,0.001036934,0.0185341882204163,0.000877763406018954,0.009560229,0.0028,1.91792664892646e-06,0.0002,6.40353938,0.707010289185622,30.05488976,170.650078706427
Film,0.001172154,0.0275033743897306,0.00138874675037251,0.010012931,0.0048,5.45099634822927e-06,0.0002,7.581350708,1.26445936673289,30.9715526,114.997111977211
Film,0.001073998,0.0251990279684804,0.00139478440100134,0.009225092,0.0048,5.46480101298748e-06,0.0002,6.399926463,1.16361069031177,33.43203644,116.090910354951
Film,0.000938224,0.0213265269533733,0.000891480985760327,0.008853475,0.003,2.11894873163528e-06,0.0002,5.365632754,0.649704344697299,31.70878865,160.314925094521
Film,0.001010671,0.0183347474356736,0.000939689921616804,0.009157509,0.003,2.21202626575253e-06,0.0002,5.978440055,0.737719938783204,31.92682966,159.871519861028
Film,0.000897379,0.0343755488451446,0.0008500065605798,0.008949774,0.0028,1.86368638716913e-06,0.0002,5.187864059,0.592509513867714,29.67921557,162.074880141596
Film,0.000823015,0.0209671757639281,0.000555759428926414,0.007160412,0.0018,7.48276065579123e-07,0.0002,3.806680427,0.355297161960735,42.52383995,264.991846620297
Film,0.000756879,0.0257800383351599,0.000752808927217246,0.00697107,0.0026,1.53717180720946e-06,0.0002,3.408210381,0.442596896665657,41.25988886,187.380983099435
Film,0.001130627,0.0143233734957769,0.000756288401563151,0.008420738,0.0024,1.39715078916473e-06,0.0002,6.149927761,0.664207753282448,42.23957696,207.824579612818
Film,0.001356902,0.0116751017316804,0.000767735800905492,0.008932711,0.0024,1.41729913943969e-06,0.0002,7.829468183,0.809202887599551,45.0487134,212.624927306255
Film,0.001447857,0.0124159703336139,0.000826212350213061,0.009277492,0.0026,1.66702280818306e-06,0.0002,8.676746242,0.92921133933386,44.56204274,200.703816791306
Film,0.001788325,0.0211708167511635,0.00191033544777304,0.015710919,0.0062,9.73513934620116e-06,0.0002,18.14883272,2.65370859170629,19.19304682,106.603760129611
Film,0.001224851,0.0125814610362707,0.000839582881163156,0.009066183,0.0026,1.68726995553734e-06,0.0002,7.173124009,0.798810903513323,39.4761579,190.30317463582
Film,0.001874491,0.0434160081290088,0.00355818070139161,0.019880716,0.0116,3.45146296007069e-05,0.0002,24.07221712,5.18093934266202,12.56377205,61.5596814805507
Film,0.001748718,0.0298420743446279,0.00169508940520286,0.013218771,0.0056,7.7842665231069e-06,0.0002,14.93177733,2.30255248304428,26.51174434,106.369633305387
Film,0.001980079,0.0134642315771924,0.00169177816200919,0.014164306,0.0054,7.45147230229611e-06,0.0002,18.11667235,2.60209459582203,26.14523406,131.020127007557
Film,0.001965935,0.0256010102927596,0.00237836608833541,0.015452251,0.0078,1.53920086779942e-05,0.0002,19.62282512,3.63199303277032,21.81153854,91.7813823355523
Film,0.001470483,0.0155493260357608,0.00136764501042743,0.012091898,0.0044,4.85694823422789e-06,0.0002,11.48564124,1.56217808746929,26.64230381,133.933371129569
Film,0.000967263,0.00567731939183674,0.000315676797517477,0.00664697,0.0006,1.06547294359158e-07,0.0002,4.153065273,0.252912459949068,80.83183539,552.76335169487
Film,0.000625814,0.00928665958310461,0.000273760880182452,0.005163956,0.0006,1.035161823834e-07,0.0002,2.087508381,0.141905638233538,86.64941067,622.861929247632
Film,0.000697517,0.00794968205678084,0.000324353022115455,0.005817336,0.0006,1.06264961266675e-07,0.0002,2.621075736,0.187394022597674,76.10130104,509.990601577548
Film,0.00074577,0.00999245482903146,0.000439526681068361,0.006118079,0.0006,1.10603340132494e-07,0.0002,2.947274458,0.271502067464085,73.56313628,385.451864962455
Film,0.000722449,0.010860256667736,0.000555844189030101,0.005899705,0.0012,4.46223981987889e-07,0.0002,2.753203044,0.332616088750103,76.63589437,317.653462846379
Film,0.000788476,0.00695688471649791,0.000515590596326516,0.006830836,0.0008,2.17156811190523e-07,0.0002,3.479068185,0.336725847565433,62.39160874,329.784154148755
Film,0.000836086,0.00633914708132321,0.000191770594717312,0.005132153,0.0006,1.009893736051e-07,0.0002,2.771733257,0.132805467438865,117.2026806,804.565462822712
Film,0.000656389,0.00922300864777753,0.000332605939348856,0.004539265,0.0006,1.05962902176736e-07,0.0002,1.924629778,0.180831582471184,117.618483,541.25637246866
Film,0.000641466,0.0112522013393101,0.00041104774606214,0.005502063,0.0006,1.09221976187876e-07,0.0002,2.279814636,0.218398123034079,78.23618725,411.115190685291
Film,0.000808196,0.00741861673206967,0.000344845457799504,0.006805036,0.0006,1.07414957027955e-07,0.0002,3.552611345,0.230846978713557,64.43789593,483.397667737277
Film,0.001112342,0.0106031251826439,0.000729574303791586,0.008503401,0.0016,8.30540560092599e-07,0.0002,6.109864469,0.672188152126825,56.79870361,239.574115606493
Film,0.001091642,0.0138611083160537,0.000873251060001307,0.00856898,0.002,1.29503414734434e-06,0.0002,6.042409009,0.789591285019863,54.8918122,195.579351863606
Film,0.001096891,0.0611262058652282,0.000593707907976953,0.007538636,0.0014,5.85777733693427e-07,0.0002,5.341419703,0.539410374554621,71.2628765,246.901411260916
Film,0.001142018,0.00463712585471378,0.00028890883497915,0.006928904,0.0006,1.06650822758405e-07,0.0002,5.111380241,0.273285607582982,87.82727907,552.176502648718
Film,0.001132298,0.00564446175617915,0.000526726107933185,0.008421053,0.0008,2.205583726855e-07,0.0002,6.159250987,0.494001848325279,58.95404901,339.095986037062
Film,0.000960498,0.0065147011520963,0.000372963253287978,0.007412898,0.0006,1.09002723686208e-07,0.0002,4.599231619,0.296719096338293,64.53658963,449.995052105462
Film,0.001453873,0.00769063045859797,0.000749844707399341,0.00911577,0.0016,8.49967048583509e-07,0.0002,8.560921582,0.902985528165538,64.59892385,257.104147190799
Film,0.001312777,0.038718372041844,0.000395924699163901,0.006785004,0.0006,1.09328300993681e-07,0.0002,5.753628419,0.430513270399521,105.2873854,356.991917115372
Film,0.001096891,0.00634608923266282,0.000434955294040866,0.006874283,0.0006,1.11723028358628e-07,0.0002,4.870700115,0.395176474695376,85.70259537,385.947396242873
Film,0.001080991,0.00492837454896964,0.000383341789838684,0.00669344,0.0006,1.09656364376178e-07,0.0002,4.673823219,0.343234735945316,89.08589669,462.957266714567
