Shape,ESD,CSF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fiber,0.001606718,0.0610131429322852,0.00586695833457702,0.022075055,0.009,4.47131803561584e-05,0.0002,36.26623957,13.8024704580227,18.63062729,89.4979033230193
Fiber,0.001139708,0.0804426690196195,0.00409707378425771,0.01552795,0.0062,2.14485186162446e-05,0.0002,18.09543624,6.83709391053638,26.70896168,124.48446189183
Fiber,0.00127934,0.0906309833697501,0.00530010439770687,0.024479804,0.008,3.57960921536842e-05,0.0002,32.02248924,9.92829255843806,12.06317468,19.8281108520773
Fiber,0.001166456,0.0384028262485808,0.0052437688507502,0.015686275,0.008,3.54843274800727e-05,0.0002,18.70894923,8.95604081230389,26.78676757,52.9380012365869
Fiber,0.001132822,0.101822681080993,0.0053041982105578,0.019029496,0.008,3.58186915864689e-05,0.0002,22.04195158,8.79803291717963,17.67659252,20.3019845267102
Fiber,0.00139375,0.0650769201262723,0.0058658515960496,0.021762786,0.009,4.47062561147391e-05,0.0002,31.01418897,11.9707156523268,16.62827972,37.5321619769666
Fiber,0.000849713,0.0530229679737175,0.00386217688847216,0.007996801,0.0058,1.88861035926174e-05,0.0002,6.94783527,4.80516811425561,75.08115532,74.003271785722
Fiber,0.001122332,0.143028233943849,0.0037025994288923,0.015686275,0.0054,1.67632235404682e-05,0.0002,18.00123761,6.08460288080763,25.77349278,152.723625454588
Fiber,0.001254411,0.0965182890396402,0.00495174855502084,0.024783147,0.0074,3.0875903334709e-05,0.0002,31.78759208,9.09499784327813,11.54033973,27.5099581204782
Fiber,0.000643719,0.0290840491762431,0.00317316230285576,0.010559662,0.0046,1.2220219602084e-05,0.0002,6.950359757,2.99083722481251,32.62027119,77.8701785370841
Fiber,0.000943625,0.0200220957343447,0.00368746344024564,0.013333333,0.0054,1.67076742061388e-05,0.0002,12.86469571,5.09484909035191,29.99256812,373.728515992032
Fiber,0.00116318,0.119379934430812,0.0041399950601664,0.018796992,0.0062,2.16318596061337e-05,0.0002,22.3561133,7.05100320884335,18.60208157,26.821833933584
Fiber,0.001431618,0.0439150290920783,0.00597552220347773,0.017761989,0.0092,4.65838030871937e-05,0.0002,26.00038411,12.5258491706815,25.6410198,72.6262080137239
Fiber,0.0014051,0.0436389604120962,0.00597596512095801,0.020639835,0.0092,4.65866400825918e-05,0.0002,29.65340679,12.2947428864703,18.63744115,55.296600169936
Fiber,0.001228451,0.0385709927742405,0.00541016628080211,0.018198362,0.0082,3.7482091585096e-05,0.0002,22.85868108,9.7313392869477,20.9596779,70.9851248228346
Fiber,0.001204416,0.0840716054670816,0.00417090695041843,0.020408163,0.0062,2.17633838006847e-05,0.0002,25.13284292,7.35548273817207,16.34030666,93.8579176077719
Fiber,0.001078273,0.045175818450955,0.00412642138163341,0.017777778,0.0062,2.15739692438292e-05,0.0002,19.6005093,6.51488072373335,19.27814676,129.588872030348
